mblnr;mjahr;zeile;bwart;matnr;werks;lgort;sobkz;shkzg;bwtar;menge;meins;bustm;ummat;umwrk;umlgo
4900578016;2019;2;321;000000000001000039;E110;1300;;S;;14800;KG;MQF7;000000000001000039;E110;1300
4900578017;2019;2;351;000000000004300001;E110;;;S;;30000;KG;MAU2;000000000004300001;E010;1100
4900578018;2019;1;901;000000000001900000;E110;2300;;S;;0.3;KG;MA01;;;
4900578019;2019;1;937;000000000001900000;E110;2300;;H;;0.3;KG;MA01;;;
4900578020;2019;1;261;000000000003000002;E110;1450;;H;;4680;KG;MA01;;;
4900578036;2019;1;321;000000000001000044;E110;1300;;H;;4440;KG;MQF7;000000000001000044;E110;1300
4900578036;2019;2;321;000000000001000044;E110;1300;;S;;4440;KG;MQF7;000000000001000044;E110;1300
4900578037;2019;1;971;000000000001000078;E110;2300;;H;;1.23;KG;MA07;000000000001000078;E110;2300
4900578037;2019;2;971;000000000001000078;E110;2300;;S;;1.23;KG;MA07;000000000001000078;E110;2300
4900578037;2019;3;971;000000000001000078;E110;2300;;H;;1.23;KG;MA07;000000000001000078;E110;2300
4900578037;2019;4;971;000000000001000078;E110;2300;;S;;1.23;KG;MA07;000000000001000078;E110;2300
4900578037;2019;5;971;000000000001000078;E110;2300;;H;;1.23;KG;MA07;000000000001000078;E110;2300
4900578037;2019;6;971;000000000001000078;E110;2300;;S;;1.23;KG;MA07;000000000001000078;E110;2300
4900578038;2019;1;321;000000000001000063;E110;1300;;H;;8400;KG;MQF7;000000000001000063;E110;1300
4900578038;2019;2;321;000000000001000063;E110;1300;;S;;8400;KG;MQF7;000000000001000063;E110;1300
4900578039;2019;1;261;000000000003000009;E110;1550;;H;;56;KG;MA01;;;
4900578039;2019;2;261;000000000005000005;E110;1100;;H;;18;EA;MA01;;;
4900578040;2019;1;261;000000000003000009;E110;1550;;H;;3700;KG;MA01;;;
4900578041;2019;1;261;000000000003000009;E110;1550;;H;;14800;KG;MA01;;;
4900578041;2019;2;261;000000000005000000;E110;1100;;H;;9;EA;MA01;;;
4900578042;2019;1;261;000000000003000009;E110;1550;;H;;7400;KG;MA01;;;
4900578043;2019;1;261;000000000003000008;E110;1440;;H;;4440;KG;MA01;;;
4900578044;2019;1;261;000000000004000189;E110;1100;;H;;143.616;KG;MA01;;;
4900578045;2019;1;261;000000000004000189;E110;1100;;H;;861.696;KG;MA01;;;
4900578046;2019;1;261;000000000003000009;E110;1550;;H;;2960;KG;MA01;;;
4900578047;2019;1;261;000000000003000012;E110;1470;;H;;8400;KG;MA01;;;
4900578048;2019;1;261;000000000004000118;E110;1210;;H;;8750;KG;MA01;;;
4900578049;2019;1;261;000000000003000009;E110;1550;;H;;14800;KG;MA01;;;
4900578050;2019;1;261;000000000004000118;E110;1210;;H;;5000;KG;MA01;;;
4900578051;2019;1;261;000000000004000118;E110;1210;;H;;882;KG;MA01;;;
4900578052;2019;1;261;000000000003000004;E110;1430;;H;;1050;KG;MA01;;;
4900578053;2019;1;261;000000000003000004;E110;1430;;H;;1050;KG;MA01;;;
4900578055;2019;1;261;000000000006000001;E110;1100;;H;;7056.7;KG;MA01;;;
4900578055;2019;2;261;000000000004000167;E110;1100;;H;;943;KG;MA01;;;
4900578055;2019;3;261;000000000004000151;E110;1100;;H;;2.4;KG;MA01;;;
4900578055;2019;4;261;000000000003000012;E110;1480;;H;;2942.949;KG;MA01;;;
4900578059;2019;1;261;000000000006000001;E110;1100;;H;;2382.7;KG;MA01;;;
4900578059;2019;2;261;000000000004000167;E110;1100;;H;;2440;KG;MA01;;;
4900578059;2019;3;261;000000000004000151;E110;1100;;H;;5.8;KG;MA01;;;
4900578059;2019;4;261;000000000003000001;E110;1490;;H;;4673;KG;MA01;;;
4900578059;2019;5;261;000000000001000001;E110;1300;;H;;200;KG;MA01;;;
4900578060;2019;1;261;000000000006000001;E110;1100;;H;;5968.7;KG;MA01;;;
4900578060;2019;2;261;000000000004000167;E110;1100;;H;;58;KG;MA01;;;
4900578060;2019;3;261;000000000004000049;E110;1100;;H;;16;KG;MA01;;;
4900578060;2019;4;261;000000000004000152;E110;1100;;H;;4.93;KG;MA01;;;
4900578060;2019;5;261;000000000004000153;E110;1100;;H;;12.18;KG;MA01;;;
4900578060;2019;6;261;000000000004000154;E110;1100;;H;;11.89;KG;MA01;;;
4900578060;2019;7;261;000000000004000049;E110;1100;;H;;2;KG;MA01;;;
4900578060;2019;8;261;000000000003000006;E110;1510;;H;;3219.5;KG;MA01;;;
4900578061;2019;1;541;000000000004000088;E110;1100;;H;;6200;KG;MAO4;000000000004000088;E110;
4900578061;2019;2;541;000000000004000088;E110;;O;S;;6200;KG;MAO4;000000000004000088;E110;1100
4900578062;2019;1;311;000000000004000239;E110;1100;;H;;2528;KG;MA07;000000000004000239;E110;2100
4900578062;2019;2;311;000000000004000239;E110;2100;;S;;2528;KG;MA07;000000000004000239;E110;1100
4900578063;2019;1;321;000000000001000194;E110;1300;;H;;882;KG;MQF7;000000000001000194;E110;1300
4900578063;2019;2;321;000000000001000194;E110;1300;;S;;882;KG;MQF7;000000000001000194;E110;1300
4900578064;2019;1;321;000000000001000193;E110;1300;;H;;5000;KG;MQF7;000000000001000193;E110;1300
4900578064;2019;2;321;000000000001000193;E110;1300;;S;;5000;KG;MQF7;000000000001000193;E110;1300
4900578065;2019;1;321;000000000001000188;E110;1300;;H;;14800;KG;MQF7;000000000001000188;E110;1300
4900578065;2019;2;321;000000000001000188;E110;1300;;S;;14800;KG;MQF7;000000000001000188;E110;1300
4900578096;2019;1;321;000000000004000195;E110;2100;;H;;1000;KG;MQF7;000000000004000195;E110;2100
4900578096;2019;2;321;000000000004000195;E110;2100;;S;;1000;KG;MQF7;000000000004000195;E110;2100
4900578098;2019;1;321;000000000004000199;E110;2100;;H;;800;KG;MQF7;000000000004000199;E110;2100
4900578098;2019;2;321;000000000004000199;E110;2100;;S;;800;KG;MQF7;000000000004000199;E110;2100
4900578103;2019;1;931;000000000001000063;E110;1300;;H;;800;KG;MA01;;;
4900578103;2019;2;931;000000000001000063;E110;1300;;H;;800;KG;MA01;;;
4900578104;2019;1;931;000000000001000003;E110;1300;;H;;1560;KG;MA01;;;
4900578105;2019;1;931;000000000001000042;E110;1300;;H;;3700;KG;MA01;;;
4900578106;2019;1;931;000000000001000042;E110;1300;;H;;3700;KG;MA01;;;
4900578108;2019;1;601;000000000001000071;E110;1840;;H;;14435.2;KG;MA01;;;
4900578109;2019;1;931;000000000001000044;E110;1300;;H;;4440;KG;MA01;;;
4900578110;2019;1;931;000000000001000063;E110;1300;;H;;1200;KG;MA01;;;
4900578111;2019;1;931;000000000001000051;E110;1300;;H;;287.232;KG;MA01;;;
4900578112;2019;1;931;000000000001000031;E110;1300;;H;;760;KG;MA01;;;
4900578113;2019;1;931;000000000001000063;E110;1300;;H;;5200;KG;MA01;;;
4900578114;2019;1;601;000000000001000064;E110;1300;;H;;1200;KG;MA01;;;
4900578114;2019;2;601;000000000001000064;E110;1300;;H;;2400;KG;MA01;;;
4900578115;2019;1;601;000000000001000166;E110;1300;;H;;6400;KG;MA01;;;
4900578115;2019;2;601;000000000001000166;E110;1300;;H;;6400;KG;MA01;;;
4900578116;2019;1;931;000000000001000188;E110;1300;;H;;3700;KG;MA01;;;
4900578119;2019;1;931;000000000001000188;E110;1300;;H;;3700;KG;MA01;;;
4900578120;2019;1;931;000000000001000188;E110;1300;;H;;3700;KG;MA01;;;
4900578121;2019;1;931;000000000001000188;E110;1300;;H;;3700;KG;MA01;;;
4900578125;2019;1;931;000000000001000051;E110;1300;;H;;143.616;KG;MA01;;;
4900578128;2019;1;931;000000000001000040;E110;1300;;H;;56;KG;MA01;;;
4900578129;2019;1;931;000000000001000042;E110;1300;;H;;1480;KG;MA01;;;
4900578140;2019;1;932;000000000001000191;E110;1300;;S;;4000;KG;MA01;;;
4900578141;2019;1;931;000000000001000191;E110;1300;;H;;3810;KG;MA01;;;
4900578152;2019;1;321;000000000001000051;E110;1300;;H;;143.616;KG;MQF7;000000000001000051;E110;1300
4900578152;2019;2;321;000000000001000051;E110;1300;;S;;143.616;KG;MQF7;000000000001000051;E110;1300
4900578156;2019;1;321;000000000001000051;E110;1300;;H;;861.696;KG;MQF7;000000000001000051;E110;1300
4900578156;2019;2;321;000000000001000051;E110;1300;;S;;861.696;KG;MQF7;000000000001000051;E110;1300
4900578157;2019;1;321;000000000001000042;E110;1300;;H;;2960;KG;MQF7;000000000001000042;E110;1300
4900578157;2019;2;321;000000000001000042;E110;1300;;S;;2960;KG;MQF7;000000000001000042;E110;1300
4900578159;2019;1;321;000000000001000040;E110;1300;;H;;56;KG;MQF7;000000000001000040;E110;1300
4900578159;2019;2;321;000000000001000040;E110;1300;;S;;56;KG;MQF7;000000000001000040;E110;1300
4900578162;2019;1;601;000000000002000036;E110;1100;;H;;7000;KG;MA01;;;
4900578163;2019;1;261;000000000004000130;E110;1260;;H;;13158;KG;MA01;;;
4900578163;2019;2;261;000000000004000191;E110;1200;;H;;30660;KG;MA01;;;
4900578163;2019;3;261;000000000003000009;E110;1550;;H;;5610;KG;MA01;;;
4900578163;2019;4;261;000000000001000042;E110;1300;;H;;185;KG;MA01;;;
4900578164;2019;1;321;000000000001000197;E110;1300;;H;;1050;KG;MQF7;000000000001000197;E110;1300
4900578164;2019;2;321;000000000001000197;E110;1300;;S;;1050;KG;MQF7;000000000001000197;E110;1300
4900578166;2019;1;321;000000000001000197;E110;1300;;H;;1050;KG;MQF7;000000000001000197;E110;1300
4900578166;2019;2;321;000000000001000197;E110;1300;;S;;1050;KG;MQF7;000000000001000197;E110;1300
4900578198;2019;1;321;000000000001000042;E110;1300;;H;;3700;KG;MQF7;000000000001000042;E110;1300
4900578198;2019;2;321;000000000001000042;E110;1300;;S;;3700;KG;MQF7;000000000001000042;E110;1300
4900578202;2019;1;321;000000000001000042;E110;1300;;H;;7400;KG;MQF7;000000000001000042;E110;1300
4900578202;2019;2;321;000000000001000042;E110;1300;;S;;7400;KG;MQF7;000000000001000042;E110;1300
4900578208;2019;1;321;000000000001000126;E110;1300;;H;;8750;KG;MQF7;000000000001000126;E110;1300
4900578208;2019;2;321;000000000001000126;E110;1300;;S;;8750;KG;MQF7;000000000001000126;E110;1300
4900578209;2019;1;321;000000000001000042;E110;1300;;H;;185;KG;MQF7;000000000001000042;E110;1300
4900578209;2019;2;321;000000000001000042;E110;1300;;S;;185;KG;MQF7;000000000001000042;E110;1300
4900578210;2019;1;931;000000000001000042;E110;1300;;H;;1480;KG;MA01;;;
4900578234;2019;1;321;000000000001000003;E110;1300;;H;;4680;KG;MQF7;000000000001000003;E110;1300
4900578234;2019;2;321;000000000001000003;E110;1300;;S;;4680;KG;MQF7;000000000001000003;E110;1300
4900578235;2019;1;261;000000000004300003;E110;1100;;H;;20800;KG;MA01;;;
4900578235;2019;2;261;000000000004000118;E110;1210;;H;;2751;KG;MA01;;;
4900578235;2019;3;261;000000000001000071;E110;1840;;H;;451.1;KG;MA01;;;
4900578235;2019;4;261;000000000003000010;E110;1410;;H;;42946.131;KG;MA01;;;
4900578241;2019;1;411;000000000002000097;E110;3100;;H;;400;KG;MA07;000000000002000097;E110;9680
4900578241;2019;2;411;000000000002000097;E110;9680;;S;;400;KG;MA07;000000000002000097;E110;3100
4900578241;2019;3;411;000000000002000097;E110;3100;;H;;400;KG;MA07;000000000002000097;E110;9680
4900578241;2019;4;411;000000000002000097;E110;9680;;S;;400;KG;MA07;000000000002000097;E110;3100
4900578246;2019;1;931;000000000002000097;E110;9680;;H;;400;KG;MA01;;;
4900578246;2019;2;931;000000000002000097;E110;9680;;H;;400;KG;MA01;;;
4900578255;2019;1;321;000000000004000189;E110;1100;;H;;1200;KG;MQF7;000000000004000189;E110;1100
4900578255;2019;2;321;000000000004000189;E110;1100;;S;;1200;KG;MQF7;000000000004000189;E110;1100
4900578256;2019;1;321;000000000004000191;E110;1200;;H;;20140;KG;MQF7;000000000004000191;E110;1200
4900578256;2019;2;321;000000000004000191;E110;1200;;S;;20140;KG;MQF7;000000000004000191;E110;1200
4900578257;2019;1;321;000000000004300003;E110;1100;;H;;20800;KG;MQF7;000000000004300003;E110;1100
4900578257;2019;2;321;000000000004300003;E110;1100;;S;;20800;KG;MQF7;000000000004300003;E110;1100
4900578263;2019;1;601;000000000002000081;E110;1100;;H;;11200;KG;MA01;;;
4900578267;2019;1;311;000000000004000191;E110;1200;;H;;20140;KG;MA07;000000000004000191;E110;1200
4900578267;2019;2;311;000000000004000191;E110;1200;;S;;20140;KG;MA07;000000000004000191;E110;1200
4900578267;2019;3;311;000000000004000191;E110;1200;;H;;71458.1;KG;MA07;000000000004000191;E110;1200
4900578267;2019;4;311;000000000004000191;E110;1200;;S;;71458.1;KG;MA07;000000000004000191;E110;1200
4900578276;2019;2;351;000000000004300003;E110;;;S;;25000;KG;MAU2;000000000004300003;E010;1100
4900578284;2019;1;939;000000000001000078;E110;2300;;H;;0.03;KG;MA01;;;
4900578284;2019;2;939;000000000001000078;E110;2300;;H;;0.03;KG;MA01;;;
4900578284;2019;3;939;000000000001000078;E110;2300;;H;;0.03;KG;MA01;;;
4900578300;2019;4;352;000000000004300001;E110;;;H;;4900;KG;MAU2;000000000004300001;E010;1100
4900578300;2019;6;352;000000000004300003;E110;;;H;;4200;KG;MAU2;000000000004300003;E010;1100
4900578333;2019;1;933;000000000001000039;E110;9680;;H;;14800;KG;MA01;;;
4900578334;2019;1;933;000000000001000039;E110;9680;;H;;14800;KG;MA01;;;
4900578335;2019;1;933;000000000001000039;E110;9680;;H;;14800;KG;MA01;;;
4900578336;2019;1;933;000000000001000039;E110;9680;;H;;14800;KG;MA01;;;
4900578346;2019;1;321;000000000001000123;E110;2300;;H;;240;KG;MQF7;000000000001000123;E110;2300
4900578346;2019;2;321;000000000001000123;E110;2300;;S;;240;KG;MQF7;000000000001000123;E110;2300
4900578347;2019;1;601;000000000001000184;E110;2300;;H;;0.2;KG;MA01;;;
4900578366;2019;1;931;000000000001000042;E110;1300;;H;;740;KG;MA01;;;
4900578367;2019;1;601;000000000001000210;E110;1300;;H;;1764;KG;MA01;;;
4900578368;2019;1;601;000000000001000194;E110;1300;;H;;882;KG;MA01;;;
4900578369;2019;1;601;000000000001000063;E110;1300;;H;;2400;KG;MA01;;;
4900578373;2019;1;971;000000000001000123;E110;2300;;H;;60;KG;MA07;000000000001000123;E110;2300
4900578373;2019;2;971;000000000001000123;E110;2300;;S;;60;KG;MA07;000000000001000123;E110;2300
4900578373;2019;3;971;000000000001000123;E110;2300;;H;;60;KG;MA07;000000000001000123;E110;2300
4900578373;2019;4;971;000000000001000123;E110;2300;;S;;60;KG;MA07;000000000001000123;E110;2300
4900578381;2019;1;321;000000000001000039;E110;1300;;H;;14800;KG;MQF7;000000000001000039;E110;1300
4900578381;2019;2;321;000000000001000039;E110;1300;;S;;14800;KG;MQF7;000000000001000039;E110;1300
4900578382;2019;1;321;000000000001000071;E110;1840;;H;;16239.6;KG;MQF7;000000000001000071;E110;1840
4900578382;2019;2;321;000000000001000071;E110;1840;;S;;16239.6;KG;MQF7;000000000001000071;E110;1840
4900578391;2019;1;903;000000000001000040;E110;1300;;S;;17.5;KG;MA01;;;
4900578392;2019;1;321;000000000001000001;E110;1300;;H;;4800;KG;MQF7;000000000001000001;E110;1300
4900578392;2019;2;321;000000000001000001;E110;1300;;S;;4800;KG;MQF7;000000000001000001;E110;1300
4900578393;2019;1;351;000000000003000393;E110;2300;;H;;47.5;KG;MAU2;000000000003000393;E210;
4900578393;2019;3;351;000000000003000393;E110;2300;;H;;108.3;KG;MAU2;000000000003000393;E210;
4900578400;2019;1;901;000000000001900001;E110;3630;;S;;1;KG;MA01;;;
4900578402;2019;1;261;000000000003000001;E110;1490;;H;;4800;KG;MA01;;;
4900578403;2019;1;261;000000000003000009;E110;1550;;H;;3700;KG;MA01;;;
4900578404;2019;1;261;000000000003000009;E110;1550;;H;;7400;KG;MA01;;;
4900578405;2019;1;261;000000000004000189;E110;1100;;H;;122.4;KG;MA01;;;
4900578406;2019;1;261;000000000004000189;E110;1100;;H;;861.696;KG;MA01;;;
4900578407;2019;1;261;000000000003000012;E110;1480;;H;;8400;KG;MA01;;;
4900578408;2019;1;261;000000000003000013;E110;1500;;H;;4000;KG;MA01;;;
4900578409;2019;1;261;000000000003000009;E110;1550;;H;;3700;KG;MA01;;;
4900578409;2019;2;261;000000000005000002;E110;1100;;H;;20;EA;MA01;;;
4900578410;2019;1;261;000000000003000009;E110;1550;;H;;7400;KG;MA01;;;
4900578411;2019;1;261;000000000004000118;E110;1210;;H;;882;KG;MA01;;;
4900578412;2019;1;261;000000000004000118;E110;1210;;H;;1764;KG;MA01;;;
4900578413;2019;1;261;000000000003000009;E110;1550;;H;;14800;KG;MA01;;;
4900578413;2019;2;261;000000000005000000;E110;1100;;H;;80;EA;MA01;;;
4900578454;2019;1;262;000000000004000118;E110;1210;;S;;5000;KG;MA01;;;
4900578458;2019;1;261;000000000004000118;E110;1210;;H;;488.942;KG;MA01;;;
4900578458;2019;2;261;000000000001000193;E110;1300;;H;;195;KG;MA01;;;
4900578458;2019;3;261;000000000001000193;E110;1300;;H;;566;KG;MA01;;;
4900578458;2019;4;261;000000000001000193;E110;1300;;H;;300;KG;MA01;;;
4900578458;2019;5;261;000000000001000193;E110;1300;;H;;450.058;KG;MA01;;;
4900578458;2019;6;261;000000000001000193;E110;1300;;H;;650;KG;MA01;;;
4900578458;2019;7;261;000000000001000193;E110;1300;;H;;930;KG;MA01;;;
4900578458;2019;8;261;000000000001000193;E110;1300;;H;;1220;KG;MA01;;;
4900578458;2019;9;261;000000000004000118;E110;1210;;H;;200;KG;MA01;;;
4900578459;2019;1;321;000000000001000188;E110;1300;;H;;7400;KG;MQF7;000000000001000188;E110;1300
4900578459;2019;2;321;000000000001000188;E110;1300;;S;;7400;KG;MQF7;000000000001000188;E110;1300
4900578479;2019;1;261;000000000006000001;E110;1100;;H;;7526;KG;MA01;;;
4900578479;2019;2;261;000000000004000167;E110;1100;;H;;1007;KG;MA01;;;
4900578479;2019;3;261;000000000004000151;E110;1100;;H;;2.59;KG;MA01;;;
4900578479;2019;4;261;000000000003000012;E110;1470;;H;;2390.451;KG;MA01;;;
4900578480;2019;1;601;000000000001000042;E110;1300;;H;;740;KG;MA01;;;
4900578480;2019;2;601;000000000001000042;E110;1300;;H;;740;KG;MA01;;;
4900578481;2019;1;931;000000000001000003;E110;1300;;H;;1560;KG;MA01;;;
4900578482;2019;1;931;000000000001000063;E110;1300;;H;;2800;KG;MA01;;;
4900578483;2019;1;931;000000000001000025;E110;1300;;H;;68;KG;MA01;;;
4900578484;2019;1;931;000000000001000042;E110;1300;;H;;3700;KG;MA01;;;
4900578485;2019;1;931;000000000001000001;E110;1300;;H;;4800;KG;MA01;;;
4900578486;2019;1;601;000000000002000098;E110;1300;;H;;24;KG;MA01;;;
4900578487;2019;1;931;000000000001000042;E110;1300;;H;;3700;KG;MA01;;;
4900578488;2019;1;931;000000000001000056;E110;1300;;H;;4000;KG;MA01;;;
4900578488;2019;2;931;000000000001000056;E110;1300;;H;;4000;KG;MA01;;;
4900578489;2019;1;931;000000000001000042;E110;1300;;H;;2960;KG;MA01;;;
4900578490;2019;1;931;000000000001000188;E110;1300;;H;;3700;KG;MA01;;;
4900578492;2019;1;931;000000000001000188;E110;1300;;H;;3700;KG;MA01;;;
4900578493;2019;1;931;000000000001000188;E110;1300;;H;;3700;KG;MA01;;;
4900578494;2019;1;931;000000000001000188;E110;1300;;H;;3700;KG;MA01;;;
4900578499;2019;1;931;000000000001000042;E110;1300;;H;;1665;KG;MA01;;;
4900578512;2019;1;261;000000000006000001;E110;1100;;H;;7060.8;KG;MA01;;;
4900578512;2019;2;261;000000000004000167;E110;1100;;H;;927;KG;MA01;;;
4900578512;2019;3;261;000000000006000004;E110;1100;;H;;40;KG;MA01;;;
4900578512;2019;4;261;000000000003000011;E110;1570;;H;;1616.7;KG;MA01;;;
4900578516;2019;1;261;000000000006000001;E110;1100;;H;;7402;KG;MA01;;;
4900578516;2019;2;261;000000000004000167;E110;1100;;H;;990;KG;MA01;;;
4900578516;2019;3;261;000000000004000151;E110;1100;;H;;2.5;KG;MA01;;;
4900578516;2019;4;261;000000000003000012;E110;1480;;H;;2545.049;KG;MA01;;;
4900578517;2019;1;261;000000000003000012;E110;1470;;H;;6610;KG;MA01;;;
4900578517;2019;2;261;000000000001000191;E110;1300;;H;;100;KG;MA01;;;
4900578517;2019;3;261;000000000001000191;E110;1300;;H;;100;KG;MA01;;;
4900578517;2019;4;261;000000000001000191;E110;1300;;H;;190;KG;MA01;;;
4900578518;2019;1;602;000000000001000071;E110;1840;;S;;14435.2;KG;MA01;;;
4900578519;2019;1;601;000000000001000071;E110;1840;;H;;14074.32;KG;MA01;;;
4900578536;2019;1;321;000000000004000118;E110;1210;;H;;50000;KG;MQF7;000000000004000118;E110;1210
4900578536;2019;2;321;000000000004000118;E110;1210;;S;;50000;KG;MQF7;000000000004000118;E110;1210
4900578537;2019;1;601;000000000002000081;E110;1100;;H;;6320;KG;MA01;;;
4900578544;2019;1;321;000000000004000189;E110;1100;;H;;1200;KG;MQF7;000000000004000189;E110;1100
4900578544;2019;2;321;000000000004000189;E110;1100;;S;;1200;KG;MQF7;000000000004000189;E110;1100
4900578545;2019;1;321;000000000004000191;E110;1200;;H;;20180;KG;MQF7;000000000004000191;E110;1200
4900578545;2019;2;321;000000000004000191;E110;1200;;S;;20180;KG;MQF7;000000000004000191;E110;1200
4900578546;2019;1;321;000000000004300001;E110;1250;;H;;25080;KG;MQF7;000000000004300001;E110;1250
4900578546;2019;2;321;000000000004300001;E110;1250;;S;;25080;KG;MQF7;000000000004300001;E110;1250
4900578547;2019;1;321;000000000004000130;E110;1260;;H;;20320;KG;MQF7;000000000004000130;E110;1260
4900578547;2019;2;321;000000000004000130;E110;1260;;S;;20320;KG;MQF7;000000000004000130;E110;1260
4900578556;2019;1;321;000000000001000042;E110;1300;;H;;3700;KG;MQF7;000000000001000042;E110;1300
4900578556;2019;2;321;000000000001000042;E110;1300;;S;;3700;KG;MQF7;000000000001000042;E110;1300
4900578558;2019;1;321;000000000001000042;E110;1300;;H;;7400;KG;MQF7;000000000001000042;E110;1300
4900578558;2019;2;321;000000000001000042;E110;1300;;S;;7400;KG;MQF7;000000000001000042;E110;1300
4900578559;2019;1;321;000000000001000066;E110;1300;;H;;4000;KG;MQF7;000000000001000066;E110;1300
